,cases,deaths,cases_cum,case_adj,case_adj_cum,date
438,6696,402,1774676,67000.0,13120500.000000011,2021-05-09
439,6594,312,1781270,52000.0,13172500.000000011,2021-05-10
440,5527,306,1786797,51000.0,13223500.000000011,2021-05-11
441,5530,287,1792327,47833.333333333336,13271333.333333345,2021-05-12
442,7111,326,1799438,54333.333333333336,13325666.66666668,2021-05-13
443,7459,438,1806897,73000.0,13398666.66666668,2021-05-14
444,5375,296,1812272,49333.333333333336,13448000.000000013,2021-05-15
445,6181,299,1818453,49833.333333333336,13497833.333333347,2021-05-16
446,6534,310,1824987,51666.666666666664,13549500.000000013,2021-05-17
447,5821,279,1830808,46500.0,13596000.000000013,2021-05-18
448,5986,338,1836794,56333.333333333336,13652333.333333347,2021-05-19
449,7013,336,1843807,56000.0,13708333.333333347,2021-05-20
450,5575,289,1849382,48166.666666666664,13756500.000000013,2021-05-21
451,5794,337,1855176,56166.666666666664,13812666.66666668,2021-05-22
